"usuario","timestamp","cpu","ram","disco","uptime"
333,"2025-10-01 11:12:26.674239",2.6,80,74.6,436850.52901
333,"2025-10-01 11:12:37.288929",3.1,80,74.6,436861.144087
333,"2025-10-01 11:12:47.910256",3.1,80,74.6,436871.764648
333,"2025-10-01 11:12:58.503540",2.5,80,74.6,436882.357984
333,"2025-10-01 11:13:09.117101",2.3,79.7,74.6,436892.971526
333,"2025-10-01 11:13:19.721726",2.6,79.8,74.6,436903.576107
333,"2025-10-01 11:13:30.337102",2.1,79.6,74.6,436914.191505
333,"2025-10-01 11:13:40.925685",2.2,79.6,74.6,436924.778993
333,"2025-10-01 11:13:51.523732",2.4,79.6,74.6,436935.37901
333,"2025-10-01 11:14:02.122399",2.2,79.6,74.6,436945.977727
333,"2025-10-01 11:14:12.720927",2.8,79.6,74.6,436956.574841
333,"2025-10-01 11:14:23.313369",4.6,79.5,74.6,436967.168776
333,"2025-10-01 11:14:33.930299",3,79.5,74.6,436977.782755
333,"2025-10-01 11:14:44.524560",2.9,79.6,74.6,436988.379774
333,"2025-10-01 11:14:55.125919",3,79.7,74.6,436998.98118
333,"2025-10-01 11:15:05.738625",2.9,79.6,74.6,437009.59023
333,"2025-10-01 11:15:16.333563",2.8,79.6,74.6,437020.187982
333,"2025-10-01 11:15:26.928851",2.7,79.6,74.6,437030.783332
333,"2025-10-01 11:15:37.521602",3,79.6,74.6,437041.376031
333,"2025-10-01 11:15:48.115411",3.2,79.6,74.6,437051.969431
333,"2025-10-01 11:15:58.704925",2.6,79.6,74.6,437062.556954
333,"2025-10-01 11:16:09.402169",3.8,80.1,74.6,437073.256311
333,"2025-10-01 11:16:20.034821",3.1,80.1,74.6,437083.888541
333,"2025-10-01 11:16:30.676788",2.6,80,74.6,437094.531472
333,"2025-10-01 11:16:41.296709",2.7,80,74.6,437105.151188
333,"2025-10-01 11:16:51.944838",3.3,80.1,74.6,437115.799257
333,"2025-10-01 11:17:02.562169",2.4,80.1,74.6,437126.416937
333,"2025-10-01 11:17:13.184804",2.9,80.1,74.6,437137.038958
333,"2025-10-01 11:17:23.827480",4.9,80,74.6,437147.681902
333,"2025-10-01 11:17:34.451318",2.7,80.1,74.6,437158.307702
333,"2025-10-01 11:17:45.082021",3.1,80.1,74.6,437168.936782
333,"2025-10-01 11:17:55.724781",3.8,80.1,74.6,437179.579092
333,"2025-10-01 11:18:06.326879",3,80.1,74.6,437190.181542
333,"2025-10-01 11:18:16.948999",3.1,80.1,74.6,437200.802649
333,"2025-10-01 11:18:27.565844",3.4,79.8,74.6,437211.419329
333,"2025-10-01 11:18:38.175553",2.9,79.7,74.6,437222.030891
333,"2025-10-01 11:18:48.781324",2.9,79.7,74.6,437232.635608
333,"2025-10-01 11:18:59.398283",2.9,79.8,74.6,437243.252994
333,"2025-10-01 11:19:10.021509",3.3,79.8,74.6,437253.876882
333,"2025-10-01 11:19:20.622856",3.3,79.7,74.6,437264.477548
333,"2025-10-01 11:19:31.238841",3.4,79.8,74.6,437275.094044
333,"2025-10-01 11:19:41.843222",2.9,79.8,74.6,437285.697518
333,"2025-10-01 11:19:52.450254",3.4,79.8,74.6,437296.304301
333,"2025-10-01 11:20:03.049350",2.3,79.8,74.6,437306.903804
333,"2025-10-01 11:20:13.638380",2.8,79.7,74.6,437317.492354
333,"2025-10-01 11:20:24.223129",4,79.6,74.6,437328.074997
333,"2025-10-01 11:20:34.814950",2,79.7,74.6,437338.669443
333,"2025-10-01 11:20:45.420039",2,79.7,74.6,437349.273162
333,"2025-10-01 11:20:56.018530",3.3,79.7,74.6,437359.872685
333,"2025-10-01 11:21:06.625149",2.5,79.7,74.6,437370.479505
333,"2025-10-01 11:21:17.212140",2.3,79.7,74.6,437381.063435
333,"2025-10-01 11:21:27.777171",2.2,79.7,74.6,437391.632496
333,"2025-10-01 11:21:38.387545",3.1,79.7,74.6,437402.242752
333,"2025-10-01 11:21:48.995392",5.1,79.7,74.6,437412.849771
333,"2025-10-01 11:21:59.605987",2.6,79.7,74.6,437423.461221
333,"2025-10-01 11:22:10.231164",3.6,79.7,74.6,437434.086491
333,"2025-10-01 11:22:20.860539",3.5,79.7,74.6,437444.714811
333,"2025-10-01 11:22:31.447742",2.6,79.6,74.6,437455.299796
333,"2025-10-01 11:22:42.046864",2.8,79.7,74.6,437465.900423
333,"2025-10-01 11:22:52.657586",3.4,79.7,74.6,437476.512922
333,"2025-10-01 11:23:03.267660",3.4,79.7,74.6,437487.122552
333,"2025-10-01 11:23:13.870737",3.1,79.7,74.6,437497.726149
333,"2025-10-01 11:23:24.478027",4.2,79.7,74.6,437508.332688
333,"2025-10-01 11:23:35.076848",2.9,79.6,74.6,437518.930642
333,"2025-10-01 11:23:45.654542",2.4,79.6,74.6,437529.508896
333,"2025-10-01 11:23:56.234318",2.2,79.6,74.6,437540.088728
333,"2025-10-01 11:24:06.831953",2.1,79.6,74.6,437550.686051
333,"2025-10-01 11:24:17.422902",2.8,79.7,74.6,437561.277198
333,"2025-10-01 11:24:28.028726",2.6,79.6,74.6,437571.883471
333,"2025-10-01 11:24:38.628386",2.7,79.6,74.6,437582.483023
333,"2025-10-01 11:24:49.222537",2.5,79.6,74.6,437593.076846
333,"2025-10-01 11:24:59.813946",2.4,79.6,74.6,437603.667586
333,"2025-10-01 11:25:10.399474",2.2,79.6,74.6,437614.254152
333,"2025-10-01 11:25:21.007792",3.3,79.6,74.6,437624.861242
333,"2025-10-01 11:25:31.586361",3.2,79.6,74.6,437635.439942
333,"2025-10-01 11:25:42.179909",2.9,79.6,74.6,437646.03519
333,"2025-10-01 11:25:52.773150",4,79.8,74.6,437656.628549
333,"2025-10-01 11:26:03.412955",3.8,79.8,74.6,437667.269083
333,"2025-10-01 11:26:14.022790",3.1,79.7,74.6,437677.878249
333,"2025-10-01 11:26:24.636969",8.8,79.4,74.6,437688.493348
333,"2025-10-01 11:26:35.279774",3.7,79.3,74.6,437699.134214
333,"2025-10-01 11:26:45.885328",3.4,79.3,74.6,437709.738835
333,"2025-10-01 11:26:56.456224",2.5,79.4,74.6,437720.311432
333,"2025-10-01 11:27:07.059764",3,79.2,74.6,437730.915125
333,"2025-10-01 11:27:17.673468",2.9,79.3,74.6,437741.525903
333,"2025-10-01 11:27:28.284187",3.4,79.3,74.6,437752.135404
333,"2025-10-01 11:27:38.853896",2.3,79.3,74.6,437762.708012
333,"2025-10-01 11:27:49.443696",2.3,79.3,74.6,437773.29832
333,"2025-10-01 11:28:00.016382",2.9,79.3,74.6,437783.871174
333,"2025-10-01 11:28:10.604184",1.9,79.3,74.6,437794.457939
333,"2025-10-01 11:28:21.181085",2,79.3,74.6,437805.035476
333,"2025-10-01 11:28:31.780479",2.6,79.4,74.6,437815.634722
333,"2025-10-01 11:28:42.369765",2.7,79.3,74.6,437826.222729
333,"2025-10-01 11:28:52.990047",3.7,79.2,74.6,437836.843957
333,"2025-10-01 11:29:03.577955",2.7,79.3,74.6,437847.433155
333,"2025-10-01 11:29:14.186345",3,79.3,74.6,437858.041608
333,"2025-10-01 11:29:24.794618",4.8,79.2,74.6,437868.648938
333,"2025-10-01 11:29:35.409205",2.6,79.3,74.6,437879.263975
333,"2025-10-01 11:29:46.015121",5,79.3,74.6,437889.868975
333,"2025-10-01 11:29:56.616022",3.4,79.4,74.6,437900.4702
333,"2025-10-01 11:30:07.212160",4,79.4,74.6,437911.066651
333,"2025-10-01 11:30:17.808485",2.7,79.4,74.6,437921.660171
333,"2025-10-01 11:30:28.381989",3.4,79.4,74.6,437932.236502
333,"2025-10-01 11:30:38.986216",2.2,79.4,74.6,437942.840574
333,"2025-10-01 11:30:49.573580",2.3,79.3,74.6,437953.427936
333,"2025-10-01 11:31:00.154064",2.4,79.3,74.6,437964.009305
333,"2025-10-01 11:31:10.787741",3.1,79.4,74.6,437974.642936
333,"2025-10-01 11:31:21.373050",2.7,79.4,74.6,437985.226246
333,"2025-10-01 11:31:31.962617",3.1,79.4,74.6,437995.814221
333,"2025-10-01 11:31:42.536685",6.8,79.3,74.6,438006.390334
333,"2025-10-01 11:31:53.172982",4.1,79.5,74.6,438017.02653
333,"2025-10-01 11:32:03.782672",3.2,79.5,74.6,438027.63436
333,"2025-10-01 11:32:14.393998",3.1,79.6,74.6,438038.246962
333,"2025-10-01 11:32:25.003277",4.3,79.5,74.6,438048.858088
333,"2025-10-01 11:32:35.677169",3.8,79.6,74.6,438059.533682
333,"2025-10-01 11:32:46.295026",3.4,79.5,74.6,438070.149606
333,"2025-10-01 11:32:56.906351",2.3,79.5,74.6,438080.760772
333,"2025-10-01 11:33:07.497875",4.4,79.5,74.6,438091.352312
333,"2025-10-01 11:33:18.108953",3.1,79.5,74.6,438101.963648
333,"2025-10-01 11:33:28.715989",2.1,79.5,74.6,438112.570365
333,"2025-10-01 11:33:39.334488",2.1,79.4,74.6,438123.188881
333,"2025-10-01 11:33:49.935500",2.5,79.4,74.6,438133.790163
333,"2025-10-01 11:34:00.530532",2.2,79.4,74.6,438144.384974
333,"2025-10-01 11:34:11.119868",2.1,79.4,74.6,438154.974206
333,"2025-10-01 11:34:21.707335",3,79.4,74.6,438165.561164
333,"2025-10-01 11:34:32.279119",4.8,79.5,74.6,438176.133564
333,"2025-10-01 11:34:42.907786",4.6,79.8,74.6,438186.762092
333,"2025-10-01 11:34:53.589592",2.7,79.8,74.6,438197.443758
333,"2025-10-01 11:35:04.231455",3.2,79.6,74.6,438208.085285
333,"2025-10-01 11:35:14.866010",2.8,79.6,74.6,438218.719375
333,"2025-10-01 11:35:25.491102",3.9,79.5,74.6,438229.346498
333,"2025-10-01 11:35:36.142868",4,79.6,74.6,438239.996951
333,"2025-10-01 11:35:46.745163",3.1,79.6,74.6,438250.600027
333,"2025-10-01 11:35:57.353478",3.1,79.6,74.6,438261.209479
333,"2025-10-01 11:36:07.978769",3,79.5,74.6,438271.833392
333,"2025-10-01 11:36:18.577404",4.9,80.6,74.6,438282.428196
333,"2025-10-01 11:53:31.382528",31.5,81.7,74.6,439315.23619
333,"2025-10-01 11:53:42.656892",18.8,81.9,74.6,439326.510464
333,"2025-10-01 11:53:53.912070",30,83.9,74.6,439337.765155
333,"2025-10-01 11:54:05.201125",9.8,84.3,74.6,439349.052441
333,"2025-10-01 11:54:15.878134",3.8,84,74.6,439359.729221
333,"2025-10-01 11:54:26.631140",7.5,83.8,74.6,439370.482577
333,"2025-10-01 11:54:37.366188",4.6,83.7,74.6,439381.217564
333,"2025-10-01 11:54:48.059818",2.6,83.5,74.6,439391.910951
333,"2025-10-01 11:54:58.788237",3.6,83.5,74.6,439402.645539
333,"2025-10-01 11:55:09.536250",4.5,83.4,74.6,439413.390642
333,"2025-10-01 11:55:20.302613",12.9,83.8,74.6,439424.154796
333,"2025-10-01 11:55:31.073833",13,84.9,74.6,439434.927016
333,"2025-10-01 11:55:42.240818",6.2,84.6,74.6,439446.09227
333,"2025-10-01 11:55:52.922521",9.8,84.6,74.6,439456.777335
333,"2025-10-01 11:56:03.640928",8.5,84.9,74.6,439467.495988
333,"2025-10-01 11:56:14.379350",13.9,84.1,74.6,439478.236159
333,"2025-10-01 11:56:25.100345",4.1,83.4,74.6,439488.956184
333,"2025-10-01 11:56:35.844042",7.3,83.3,74.6,439499.697319
333,"2025-10-01 11:56:46.552394",9.6,83.3,74.6,439510.409229
333,"2025-10-01 11:56:57.292884",16.8,84.5,74.6,439521.151111
333,"2025-10-01 11:57:08.069268",18.2,84,74.6,439531.920846
333,"2025-10-01 11:57:18.816382",12.3,83.8,74.6,439542.67047
333,"2025-10-01 11:57:29.494190",11.9,84.1,74.6,439553.346182
333,"2025-10-01 11:57:40.277675",7.6,84.1,74.6,439564.134874
333,"2025-10-01 11:57:50.955626",15.3,84.5,74.6,439574.810495
333,"2025-10-01 11:58:01.630495",6.7,84.4,74.6,439585.485247
"1","2025-10-26 00:01:43.791530",44.3,37.3,73.0,173007.822288
"1","2025-10-26 00:02:12.711832",85.2,50.1,64.2,46700.129219
"1","2025-10-26 00:03:00.675005",78.2,30.3,53.4,324883.332308
"24","2025-10-26 00:04:13.414081",47.9,59.3,27.0,246603.957969
"24","2025-10-26 00:04:47.469116",49.2,27.1,72.3,137351.463378
"24","2025-10-26 00:06:17.060155",68.2,31.7,35.7,219803.988009
"24","2025-10-26 00:07:37.332066",55.5,58.8,11.3,169001.077202
"29","2025-10-26 00:08:34.698372",93.6,57.1,38.8,328905.158757
"24","2025-10-26 00:09:43.201407",34.3,34.0,50.8,359392.213340
"7","2025-10-26 00:10:04.974959",8.7,41.9,46.7,294970.217351
"4","2025-10-26 00:11:53.303970",69.1,88.7,26.5,233080.347511
"24","2025-10-26 00:13:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 00:13:46.331201",61.0,46.1,25.8,312489.150654
"4","2025-10-26 00:15:32.483189",5.9,74.5,74.6,357053.491297
"333","2025-10-26 00:16:51.642958",19.1,43.2,56.5,417532.842749
"29","2025-10-26 00:18:23.518880",78.0,43.7,16.5,420653.692248
"24","2025-10-26 00:19:12.637533",42.6,22.1,80.6,408422.378775
"333","2025-10-26 00:19:35.334094",42.2,77.7,64.2,467027.324505
"7","2025-10-26 00:20:10.016335",86.3,27.9,83.2,190014.286828
"1","2025-10-26 00:21:50.061734",94.9,23.0,24.1,257549.330894
"333","2025-10-26 00:22:36.702951",40.6,83.1,61.9,321950.485600
"7","2025-10-26 00:24:28.490130",17.2,42.8,24.3,311494.397072
"333","2025-10-26 00:25:01.031525",38.0,46.0,36.5,79008.851912
"1","2025-10-26 00:26:09.610515",45.3,77.1,51.8,421390.697662
"29","2025-10-26 00:27:14.351609",24.5,47.4,62.8,111452.222387
"4","2025-10-26 00:28:44.208754",90.3,55.0,22.9,10151.789182
"7","2025-10-26 00:29:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 00:30:23.702951",40.6,83.1,61.9,321950.485600
"4","2025-10-26 00:32:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 00:32:41.267866",5.2,50.1,64.2,209930.283186
"24","2025-10-26 00:33:47.369785",11.1,50.7,59.2,298132.080509
"24","2025-10-26 00:35:10.012356",48.1,70.5,67.6,358178.502446
"333","2025-10-26 00:36:20.596660",88.9,88.9,89.5,142340.404620
"7","2025-10-26 00:37:34.256247",9.9,64.3,47.6,177119.531776
"4","2025-10-26 00:38:29.851963",23.0,30.3,51.8,421390.697662
"24","2025-10-26 00:39:13.344465",56.7,69.5,88.8,322233.026402
"24","2025-10-26 00:41:07.747802",9.1,69.1,44.7,466249.712613
"333","2025-10-26 00:41:35.385702",17.3,81.4,19.9,462846.516518
"333","2025-10-26 00:43:31.745480",32.8,22.0,55.1,106518.318451
"333","2025-10-26 00:44:31.554316",41.6,22.4,56.7,330209.418701
"1","2025-10-26 00:45:07.348638",92.3,94.2,67.9,39021.037217
"1","2025-10-26 00:46:16.890695",89.4,49.1,82.4,10711.666114
"333","2025-10-26 00:47:33.473599",28.6,89.7,71.1,141675.334005
"29","2025-10-26 00:48:02.164344",75.5,55.4,62.8,416809.522435
"4","2025-10-26 00:49:15.532398",86.9,89.3,20.0,329881.028919
"24","2025-10-26 00:50:56.840788",96.7,35.0,22.8,479155.086208
"1","2025-10-26 00:51:25.594735",7.2,50.8,47.0,172949.778848
"24","2025-10-26 00:51:50.840135",72.3,59.3,77.5,76540.352494
"4","2025-10-26 00:52:16.486663",37.7,29.3,16.5,23081.189531
"333","2025-10-26 00:53:23.011835",10.3,55.1,49.3,485694.045025
"1","2025-10-26 00:54:19.467812",30.6,29.6,73.1,304403.483756
"333","2025-10-26 00:55:07.965882",97.9,87.6,18.0,175051.849641
"7","2025-10-26 00:56:56.852899",62.2,93.4,70.9,25225.823522
"29","2025-10-26 00:58:34.904838",80.4,87.1,38.1,234479.256877
"1","2025-10-26 01:00:23.275323",47.9,59.7,85.2,126848.337728
"1","2025-10-26 01:01:21.037803",81.4,85.6,35.7,276180.598506
"4","2025-10-26 01:03:19.664421",93.3,47.8,25.9,139967.632298
"4","2025-10-26 01:05:07.411130",72.2,65.8,50.1,26233.151978
"7","2025-10-26 01:05:43.708899",89.7,38.1,31.7,358055.836014
"1","2025-10-26 01:06:59.387920",80.5,59.8,88.7,341680.141738
"333","2025-10-26 01:08:44.821379",68.2,74.5,27.0,196884.283870
"24","2025-10-26 01:10:04.425785",11.4,59.3,27.5,419616.482705
"7","2025-10-26 01:11:05.152865",26.0,81.1,76.5,354316.516844
"333","2025-10-26 01:12:44.204558",75.9,34.0,50.6,183984.721471
"29","2025-10-26 01:13:30.932822",1.8,71.0,78.2,367098.397078
"24","2025-10-26 01:15:10.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 01:16:33.407421",99.3,87.7,24.8,229415.757049
"1","2025-10-26 01:18:24.417244",46.6,56.7,46.1,171630.569420
"7","2025-10-26 01:18:59.431645",15.6,37.3,55.1,438234.331281
"24","2025-10-26 01:20:00.672610",39.7,48.1,33.0,301235.137838
"29","2025-10-26 01:21:40.404222",72.0,36.5,28.7,477169.579177
"24","2025-10-26 01:23:09.117180",72.7,45.4,30.3,174624.965839
"4","2025-10-26 01:23:25.790937",72.5,37.1,64.2,467027.324505
"24","2025-10-26 01:23:38.291771",87.9,86.6,63.1,478952.923163
"1","2025-10-26 01:24:08.513512",84.1,87.6,44.6,71457.260100
"4","2025-10-26 01:25:31.954625",43.1,64.4,22.7,213829.471954
"1","2025-10-26 01:26:40.840748",28.3,85.2,85.4,272825.968037
"29","2025-10-26 01:27:08.776615",68.7,69.5,88.9,451515.111952
"4","2025-10-26 01:28:44.208754",90.3,55.0,22.9,10151.789182
"29","2025-10-26 01:29:10.518629",49.2,28.5,41.9,139783.535804
"29","2025-10-26 01:29:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 01:31:04.223508",7.1,77.9,59.3,277353.486820
"1","2025-10-26 01:31:49.070732",72.3,64.9,79.8,24255.772879
"4","2025-10-26 01:33:43.712613",44.6,21.5,44.1,455799.043063
"333","2025-10-26 01:35:07.724945",68.6,83.1,30.3,281489.106263
"4","2025-10-26 01:35:36.657512",83.4,69.3,71.0,432240.548231
"7","2025-10-26 01:36:13.292151",40.8,32.7,85.1,12133.295415
"4","2025-10-26 01:38:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 01:39:19.463321",25.5,33.5,60.8,402509.308708
"7","2025-10-26 01:40:22.094595",29.2,28.6,12.5,148496.353347
"1","2025-10-26 01:41:40.485141",13.9,72.6,35.3,139987.971936
"24","2025-10-26 01:42:04.298759",43.3,37.1,64.7,222002.502845
"29","2025-10-26 01:42:24.037190",84.1,28.3,82.4,142718.064562
"333","2025-10-26 01:43:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 01:44:03.498114",1.6,47.9,76.5,456976.012550
"29","2025-10-26 01:44:54.341334",93.6,58.3,77.8,252277.940825
"1","2025-10-26 01:46:27.420842",29.4,30.4,26.7,117765.340669
"7","2025-10-26 01:48:19.168759",30.2,46.1,19.3,478988.636067
"1","2025-10-26 01:50:09.117180",28.9,81.3,31.7,314649.035345
"333","2025-10-26 01:50:47.369785",39.8,81.4,14.6,359392.213340
"24","2025-10-26 01:52:13.670984",65.9,45.7,85.5,134265.176465
"333","2025-10-26 01:52:32.483189",5.9,74.5,74.6,357053.491297
"24","2025-10-26 01:53:51.642958",19.1,43.2,56.5,417532.842749
"7","2025-10-26 01:55:23.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 01:56:12.637533",42.6,22.1,80.6,408422.378775
"4","2025-10-26 01:56:35.334094",42.2,77.7,64.2,467027.324505
"24","2025-10-26 01:57:10.016335",86.3,27.9,83.2,190014.286828
"24","2025-10-26 01:58:50.061734",94.9,23.0,24.1,257549.330894
"24","2025-10-26 01:59:36.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 02:01:28.490130",17.2,42.8,24.3,311494.397072
"333","2025-10-26 02:02:01.031525",38.0,46.0,36.5,79008.851912
"29","2025-10-26 02:03:09.610515",45.3,77.1,51.8,421390.697662
"29","2025-10-26 02:04:14.351609",24.5,47.4,62.8,111452.222387
"4","2025-10-26 02:05:44.208754",90.3,55.0,22.9,10151.789182
"24","2025-10-26 02:06:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 02:07:23.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 02:09:00.672610",68.6,34.0,21.6,260580.999667
"7","2025-10-26 02:09:41.267866",5.2,50.1,64.2,209930.283186
"24","2025-10-26 02:10:47.369785",11.1,50.7,59.2,298132.080509
"24","2025-10-26 02:12:10.012356",48.1,70.5,67.6,358178.502446
"333","2025-10-26 02:13:20.596660",88.9,88.9,89.5,142340.404620
"1","2025-10-26 02:14:34.256247",9.9,64.3,47.6,177119.531776
"7","2025-10-26 02:15:29.851963",23.0,30.3,51.8,421390.697662
"4","2025-10-26 02:16:13.344465",56.7,69.5,88.8,322233.026402
"24","2025-10-26 02:18:07.747802",9.1,69.1,44.7,466249.712613
"333","2025-10-26 02:18:35.385702",17.3,81.4,19.9,462846.516518
"333","2025-10-26 02:20:31.745480",32.8,22.0,55.1,106518.318451
"333","2025-10-26 02:21:31.554316",41.6,22.4,56.7,330209.418701
"1","2025-10-26 02:22:07.348638",92.3,94.2,67.9,39021.037217
"1","2025-10-26 02:23:16.890695",89.4,49.1,82.4,10711.666114
"333","2025-10-26 02:24:33.473599",28.6,89.7,71.1,141675.334005
"29","2025-10-26 02:25:02.164344",75.5,55.4,62.8,416809.522435
"4","2025-10-26 02:26:15.532398",86.9,89.3,20.0,329881.028919
"24","2025-10-26 02:27:56.840788",96.7,35.0,22.8,479155.086208
