"usuario","timestamp","cpu","ram","disco","uptime"
"24","2025-10-26 07:51:38.291771",87.9,86.6,63.1,478952.923163
"1","2025-10-26 07:52:08.513512",84.1,87.6,44.6,71457.260100
"4","2025-10-26 07:53:31.954625",43.1,64.4,22.7,213829.471954
"1","2025-10-26 07:54:40.840748",28.3,85.2,85.4,272825.968037
"29","2025-10-26 07:55:08.776615",68.7,69.5,88.9,451515.111952
"4","2025-10-26 07:56:44.208754",90.3,55.0,22.9,10151.789182
"29","2025-10-26 07:57:10.518629",49.2,28.5,41.9,139783.535804
"29","2025-10-26 07:57:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 07:59:04.223508",7.1,77.9,59.3,277353.486820
"1","2025-10-26 07:59:49.070732",72.3,64.9,79.8,24255.772879
"4","2025-10-26 08:01:43.712613",44.6,21.5,44.1,455799.043063
"333","2025-10-26 08:03:07.724945",68.6,83.1,30.3,281489.106263
"4","2025-10-26 08:03:36.657512",83.4,69.3,71.0,432240.548231
"7","2025-10-26 08:04:13.292151",40.8,32.7,85.1,12133.295415
"4","2025-10-26 08:06:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 08:07:19.463321",25.5,33.5,60.8,402509.308708
"7","2025-10-26 08:08:22.094595",29.2,28.6,12.5,148496.353347
"1","2025-10-26 08:09:40.485141",13.9,72.6,35.3,139987.971936
"24","2025-10-26 08:10:04.298759",43.3,37.1,64.7,222002.502845
"29","2025-10-26 08:10:24.037190",84.1,28.3,82.4,142718.064562
"333","2025-10-26 08:11:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 08:12:03.498114",1.6,47.9,76.5,456976.012550
"29","2025-10-26 08:12:54.341334",93.6,58.3,77.8,252277.940825
"1","2025-10-26 08:14:27.420842",29.4,30.4,26.7,117765.340669
"7","2025-10-26 08:16:19.168759",30.2,46.1,19.3,478988.636067
"1","2025-10-26 08:18:09.117180",28.9,81.3,31.7,314649.035345
"333","2025-10-26 08:18:47.369785",39.8,81.4,14.6,359392.213340
"24","2025-10-26 08:20:13.670984",65.9,45.7,85.5,134265.176465
"333","2025-10-26 08:20:32.483189",5.9,74.5,74.6,357053.491297
"24","2025-10-26 08:21:51.642958",19.1,43.2,56.5,417532.842749
"7","2025-10-26 08:23:23.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 08:24:12.637533",42.6,22.1,80.6,408422.378775
"4","2025-10-26 08:24:35.334094",42.2,77.7,64.2,467027.324505
"24","2025-10-26 08:25:10.016335",86.3,27.9,83.2,190014.286828
"24","2025-10-26 08:26:50.061734",94.9,23.0,24.1,257549.330894
"24","2025-10-26 08:27:36.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 08:29:28.490130",17.2,42.8,24.3,311494.397072
"333","2025-10-26 08:30:01.031525",38.0,46.0,36.5,79008.851912
"29","2025-10-26 08:31:09.610515",45.3,77.1,51.8,421390.697662
"29","2025-10-26 08:32:14.351609",24.5,47.4,62.8,111452.222387
"4","2025-10-26 08:33:44.208754",90.3,55.0,22.9,10151.789182
"24","2025-10-26 08:34:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 08:35:23.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 08:37:00.672610",68.6,34.0,21.6,260580.999667
"7","2025-10-26 08:37:41.267866",5.2,50.1,64.2,209930.283186
"24","2025-10-26 08:38:47.369785",11.1,50.7,59.2,298132.080509
"24","2025-10-26 08:40:10.012356",48.1,70.5,67.6,358178.502446
"333","2025-10-26 08:41:20.596660",88.9,88.9,89.5,142340.404620
"1","2025-10-26 08:42:34.256247",9.9,64.3,47.6,177119.531776
"7","2025-10-26 08:43:29.851963",23.0,30.3,51.8,421390.697662
"4","2025-10-26 08:44:13.344465",56.7,69.5,88.8,322233.026402
"24","2025-10-26 08:46:07.747802",9.1,69.1,44.7,466249.712613
"333","2025-10-26 08:46:35.385702",17.3,81.4,19.9,462846.516518
"333","2025-10-26 08:48:31.745480",32.8,22.0,55.1,106518.318451
"333","2025-10-26 08:49:31.554316",41.6,22.4,56.7,330209.418701
"1","2025-10-26 08:50:07.348638",92.3,94.2,67.9,39021.037217
"1","2025-10-26 08:51:16.890695",89.4,49.1,82.4,10711.666114
"333","2025-10-26 08:52:33.473599",28.6,89.7,71.1,141675.334005
"29","2025-10-26 08:53:02.164344",75.5,55.4,62.8,416809.522435
"4","2025-10-26 08:54:15.532398",86.9,89.3,20.0,329881.028919
"24","2025-10-26 08:55:56.840788",96.7,35.0,22.8,479155.086208
"1","2025-10-26 08:56:25.594735",7.2,50.8,47.0,172949.778848
"24","2025-10-26 08:56:50.840135",72.3,59.3,77.5,76540.352494
"4","2025-10-26 08:57:16.486663",37.7,29.3,16.5,23081.189531
"333","2025-10-26 08:58:23.011835",10.3,55.1,49.3,485694.045025
"1","2025-10-26 08:59:19.467812",30.6,29.6,73.1,304403.483756
"333","2025-10-26 09:00:07.965882",97.9,87.6,18.0,175051.849641
"7","2025-10-26 09:01:56.852899",62.2,93.4,70.9,25225.823522
"29","2025-10-26 09:03:34.904838",80.4,87.1,38.1,234479.256877
"1","2025-10-26 09:05:23.275323",47.9,59.7,85.2,126848.337728
"1","2025-10-26 09:06:21.037803",81.4,85.6,35.7,276180.598506
"4","2025-10-26 09:08:19.664421",93.3,47.8,25.9,139967.632298
"4","2025-10-26 09:10:07.411130",72.2,65.8,50.1,26233.151978
"7","2025-10-26 09:10:43.708899",89.7,38.1,31.7,358055.836014
"1","2025-10-26 09:11:59.387920",80.5,59.8,88.7,341680.141738
"333","2025-10-26 09:13:44.821379",68.2,74.5,27.0,196884.283870
"24","2025-10-26 09:15:04.425785",11.4,59.3,27.5,419616.482705
"7","2025-10-26 09:16:05.152865",26.0,81.1,76.5,354316.516844
"333","2025-10-26 09:17:44.204558",75.9,34.0,50.6,183984.721471
"29","2025-10-26 09:18:30.932822",1.8,71.0,78.2,367098.397078
"24","2025-10-26 09:20:10.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 09:21:33.407421",99.3,87.7,24.8,229415.757049
"1","2025-10-26 09:23:24.417244",46.6,56.7,46.1,171630.569420
"7","2025-10-26 09:23:59.431645",15.6,37.3,55.1,438234.331281
"24","2025-10-26 09:25:00.672610",39.7,48.1,33.0,301235.137838
"29","2025-10-26 09:26:40.404222",72.0,36.5,28.7,477169.579177
"24","2025-10-26 09:28:09.117180",72.7,45.4,30.3,174624.965839
"4","2025-10-26 09:28:25.790937",72.5,37.1,64.2,467027.324505
"24","2025-10-26 09:28:38.291771",87.9,86.6,63.1,478952.923163
"1","2025-10-26 09:29:08.513512",84.1,87.6,44.6,71457.260100
"4","2025-10-26 09:30:31.954625",43.1,64.4,22.7,213829.471954
"1","2025-10-26 09:31:40.840748",28.3,85.2,85.4,272825.968037
"29","2025-10-26 09:32:08.776615",68.7,69.5,88.9,451515.111952
"4","2025-10-26 09:33:44.208754",90.3,55.0,22.9,10151.789182
"29","2025-10-26 09:34:10.518629",49.2,28.5,41.9,139783.535804
"29","2025-10-26 09:34:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 09:36:04.223508",7.1,77.9,59.3,277353.486820
"1","2025-10-26 09:36:49.070732",72.3,64.9,79.8,24255.772879
"4","2025-10-26 09:38:43.712613",44.6,21.5,44.1,455799.043063
"333","2025-10-26 09:40:07.724945",68.6,83.1,30.3,281489.106263
"4","2025-10-26 09:40:36.657512",83.4,69.3,71.0,432240.548231
"7","2025-10-26 09:41:13.292151",40.8,32.7,85.1,12133.295415
"4","2025-10-26 09:43:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 09:44:19.463321",25.5,33.5,60.8,402509.308708
"7","2025-10-26 09:45:22.094595",29.2,28.6,12.5,148496.353347
"1","2025-10-26 09:46:40.485141",13.9,72.6,35.3,139987.971936
"24","2025-10-26 09:47:04.298759",43.3,37.1,64.7,222002.502845
"29","2025-10-26 09:47:24.037190",84.1,28.3,82.4,142718.064562
"333","2025-10-26 09:48:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 09:49:03.498114",1.6,47.9,76.5,456976.012550
"29","2025-10-26 09:49:54.341334",93.6,58.3,77.8,252277.940825
"1","2025-10-26 09:51:27.420842",29.4,30.4,26.7,117765.340669
"7","2025-10-26 09:53:19.168759",30.2,46.1,19.3,478988.636067
"1","2025-10-26 09:55:09.117180",28.9,81.3,31.7,314649.035345
"333","2025-10-26 09:55:47.369785",39.8,81.4,14.6,359392.213340
"24","2025-10-26 09:57:13.670984",65.9,45.7,85.5,134265.176465
"333","2025-10-26 09:57:32.483189",5.9,74.5,74.6,357053.491297
"24","2025-10-26 09:58:51.642958",19.1,43.2,56.5,417532.842749
"7","2025-10-26 10:00:23.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 10:01:12.637533",42.6,22.1,80.6,408422.378775
"4","2025-10-26 10:01:35.334094",42.2,77.7,64.2,467027.324505
"24","2025-10-26 10:02:10.016335",86.3,27.9,83.2,190014.286828
"24","2025-10-26 10:03:50.061734",94.9,23.0,24.1,257549.330894
"24","2025-10-26 10:04:36.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 10:06:28.490130",17.2,42.8,24.3,311494.397072
"333","2025-10-26 10:07:01.031525",38.0,46.0,36.5,79008.851912
"29","2025-10-26 10:08:09.610515",45.3,77.1,51.8,421390.697662
"29","2025-10-26 10:09:14.351609",24.5,47.4,62.8,111452.222387
"4","2025-10-26 10:10:44.208754",90.3,55.0,22.9,10151.789182
"24","2025-10-26 10:11:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 10:12:23.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 10:14:00.672610",68.6,34.0,21.6,260580.999667
"7","2025-10-26 10:14:41.267866",5.2,50.1,64.2,209930.283186
"24","2025-10-26 10:15:47.369785",11.1,50.7,59.2,298132.080509
"24","2025-10-26 10:17:10.012356",48.1,70.5,67.6,358178.502446
"333","2025-10-26 10:18:20.596660",88.9,88.9,89.5,142340.404620
"1","2025-10-26 10:19:34.256247",9.9,64.3,47.6,177119.531776
"7","2025-10-26 10:20:29.851963",23.0,30.3,51.8,421390.697662
"4","2025-10-26 10:21:13.344465",56.7,69.5,88.8,322233.026402
"24","2025-10-26 10:23:07.747802",9.1,69.1,44.7,466249.712613
"333","2025-10-26 10:23:35.385702",17.3,81.4,19.9,462846.516518
"333","2025-10-26 10:25:31.745480",32.8,22.0,55.1,106518.318451
"333","2025-10-26 10:26:31.554316",41.6,22.4,56.7,330209.418701
"1","2025-10-26 10:27:07.348638",92.3,94.2,67.9,39021.037217
"1","2025-10-26 10:28:16.890695",89.4,49.1,82.4,10711.666114
"333","2025-10-26 10:29:33.473599",28.6,89.7,71.1,141675.334005
"29","2025-10-26 10:30:02.164344",75.5,55.4,62.8,416809.522435
"4","2025-10-26 10:31:15.532398",86.9,89.3,20.0,329881.028919
"24","2025-10-26 10:32:56.840788",96.7,35.0,22.8,479155.086208
"1","2025-10-26 10:33:25.594735",7.2,50.8,47.0,172949.778848
"24","2025-10-26 10:33:50.840135",72.3,59.3,77.5,76540.352494
"4","2025-10-26 10:34:16.486663",37.7,29.3,16.5,23081.189531
"333","2025-10-26 10:35:23.011835",10.3,55.1,49.3,485694.045025
"1","2025-10-26 10:36:19.467812",30.6,29.6,73.1,304403.483756
"333","2025-10-26 10:37:07.965882",97.9,87.6,18.0,175051.849641
"7","2025-10-26 10:38:56.852899",62.2,93.4,70.9,25225.823522
"29","2025-10-26 10:40:34.904838",80.4,87.1,38.1,234479.256877
"1","2025-10-26 10:42:23.275323",47.9,59.7,85.2,126848.337728
"1","2025-10-26 10:43:21.037803",81.4,85.6,35.7,276180.598506
"4","2025-10-26 10:45:19.664421",93.3,47.8,25.9,139967.632298
"4","2025-10-26 10:47:07.411130",72.2,65.8,50.1,26233.151978
"7","2025-10-26 10:47:43.708899",89.7,38.1,31.7,358055.836014
"1","2025-10-26 10:48:59.387920",80.5,59.8,88.7,341680.141738
"333","2025-10-26 10:50:44.821379",68.2,74.5,27.0,196884.283870
"24","2025-10-26 10:52:04.425785",11.4,59.3,27.5,419616.482705
"7","2025-10-26 10:53:05.152865",26.0,81.1,76.5,354316.516844
"333","2025-10-26 10:54:44.204558",75.9,34.0,50.6,183984.721471
"29","2025-10-26 10:55:30.932822",1.8,71.0,78.2,367098.397078
"24","2025-10-26 10:57:10.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 10:58:33.407421",99.3,87.7,24.8,229415.757049
"1","2025-10-26 11:00:24.417244",46.6,56.7,46.1,171630.569420
"7","2025-10-26 11:00:59.431645",15.6,37.3,55.1,438234.331281
"24","2025-10-26 11:02:00.672610",39.7,48.1,33.0,301235.137838
"29","2025-10-26 11:03:40.404222",72.0,36.5,28.7,477169.579177
"24","2025-10-26 11:05:09.117180",72.7,45.4,30.3,174624.965839
"4","2025-10-26 11:05:25.790937",72.5,37.1,64.2,467027.324505
"24","2025-10-26 11:05:38.291771",87.9,86.6,63.1,478952.923163
"1","2025-10-26 11:06:08.513512",84.1,87.6,44.6,71457.260100
"4","2025-10-26 11:07:31.954625",43.1,64.4,22.7,213829.471954
"1","2025-10-26 11:08:40.840748",28.3,85.2,85.4,272825.968037
"29","2025-10-26 11:09:08.776615",68.7,69.5,88.9,451515.111952
"4","2025-10-26 11:10:44.208754",90.3,55.0,22.9,10151.789182
"29","2025-10-26 11:11:10.518629",49.2,28.5,41.9,139783.535804
"29","2025-10-26 11:11:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 11:13:04.223508",7.1,77.9,59.3,277353.486820
"1","2025-10-26 11:13:49.070732",72.3,64.9,79.8,24255.772879
"4","2025-10-26 11:15:43.712613",44.6,21.5,44.1,455799.043063
"333","2025-10-26 11:17:07.724945",68.6,83.1,30.3,281489.106263
"4","2025-10-26 11:17:36.657512",83.4,69.3,71.0,432240.548231
"7","2025-10-26 11:18:13.292151",40.8,32.7,85.1,12133.295415
"4","2025-10-26 11:20:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 11:21:19.463321",25.5,33.5,60.8,402509.308708
"7","2025-10-26 11:22:22.094595",29.2,28.6,12.5,148496.353347
"1","2025-10-26 11:23:40.485141",13.9,72.6,35.3,139987.971936
"24","2025-10-26 11:24:04.298759",43.3,37.1,64.7,222002.502845
"29","2025-10-26 11:24:24.037190",84.1,28.3,82.4,142718.064562
"333","2025-10-26 11:25:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 11:26:03.498114",1.6,47.9,76.5,456976.012550
"29","2025-10-26 11:26:54.341334",93.6,58.3,77.8,252277.940825
"1","2025-10-26 11:28:27.420842",29.4,30.4,26.7,117765.340669
"7","2025-10-26 11:30:19.168759",30.2,46.1,19.3,478988.636067
"1","2025-10-26 11:32:09.117180",28.9,81.3,31.7,314649.035345
"333","2025-10-26 11:32:47.369785",39.8,81.4,14.6,359392.213340
"24","2025-10-26 11:34:13.670984",65.9,45.7,85.5,134265.176465
"333","2025-10-26 11:34:32.483189",5.9,74.5,74.6,357053.491297
"24","2025-10-26 11:35:51.642958",19.1,43.2,56.5,417532.842749
"7","2025-10-26 11:37:23.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 11:38:12.637533",42.6,22.1,80.6,408422.378775
"4","2025-10-26 11:38:35.334094",42.2,77.7,64.2,467027.324505
"24","2025-10-26 11:39:10.016335",86.3,27.9,83.2,190014.286828
"24","2025-10-26 11:40:50.061734",94.9,23.0,24.1,257549.330894
"24","2025-10-26 11:41:36.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 11:43:28.490130",17.2,42.8,24.3,311494.397072
"333","2025-10-26 11:44:01.031525",38.0,46.0,36.5,79008.851912
"29","2025-10-26 11:45:09.610515",45.3,77.1,51.8,421390.697662
"29","2025-10-26 11:46:14.351609",24.5,47.4,62.8,111452.222387
"4","2025-10-26 11:47:44.208754",90.3,55.0,22.9,10151.789182
"24","2025-10-26 11:48:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 11:49:23.702951",40.6,83.1,61.9,321950.485600
"1","2025-10-26 11:51:00.672610",68.6,34.0,21.6,260580.999667
"7","2025-10-26 11:51:41.267866",5.2,50.1,64.2,209930.283186
"24","2025-10-26 11:52:47.369785",11.1,50.7,59.2,298132.080509
"24","2025-10-26 11:54:10.012356",48.1,70.5,67.6,358178.502446
"333","2025-10-26 11:55:20.596660",88.9,88.9,89.5,142340.404620
"1","2025-10-26 11:56:34.256247",9.9,64.3,47.6,177119.531776
"7","2025-10-26 11:57:29.851963",23.0,30.3,51.8,421390.697662
"4","2025-10-26 11:58:13.344465",56.7,69.5,88.8,322233.026402
"24","2025-10-26 12:00:07.747802",9.1,69.1,44.7,466249.712613
"333","2025-10-26 12:00:35.385702",17.3,81.4,19.9,462846.516518
"333","2025-10-26 12:02:31.745480",32.8,22.0,55.1,106518.318451
"333","2025-10-26 12:03:31.554316",41.6,22.4,56.7,330209.418701
"1","2025-10-26 12:04:07.348638",92.3,94.2,67.9,39021.037217
"1","2025-10-26 12:05:16.890695",89.4,49.1,82.4,10711.666114
"333","2025-10-26 12:06:33.473599",28.6,89.7,71.1,141675.334005
"29","2025-10-26 12:07:02.164344",75.5,55.4,62.8,416809.522435
"4","2025-10-26 12:08:15.532398",86.9,89.3,20.0,329881.028919
"24","2025-10-26 12:09:56.840788",96.7,35.0,22.8,479155.086208
"1","2025-10-26 12:10:25.594735",7.2,50.8,47.0,172949.778848
"24","2025-10-26 12:10:50.840135",72.3,59.3,77.5,76540.352494
"4","2025-10-26 12:11:16.486663",37.7,29.3,16.5,23081.189531
"333","2025-10-26 12:12:23.011835",10.3,55.1,49.3,485694.045025
"1","2025-10-26 12:13:19.467812",30.6,29.6,73.1,304403.483756
"333","2025-10-26 12:14:07.965882",97.9,87.6,18.0,175051.849641
"7","2025-10-26 12:15:56.852899",62.2,93.4,70.9,25225.823522
"29","2025-10-26 12:17:34.904838",80.4,87.1,38.1,234479.256877
"1","2025-10-26 12:19:23.275323",47.9,59.7,85.2,126848.337728
"1","2025-10-26 12:20:21.037803",81.4,85.6,35.7,276180.598506
"4","2025-10-26 12:22:19.664421",93.3,47.8,25.9,139967.632298
"4","2025-10-26 12:24:07.411130",72.2,65.8,50.1,26233.151978
"7","2025-10-26 12:24:43.708899",89.7,38.1,31.7,358055.836014
"1","2025-10-26 12:25:59.387920",80.5,59.8,88.7,341680.141738
"333","2025-10-26 12:27:44.821379",68.2,74.5,27.0,196884.283870
"24","2025-10-26 12:29:04.425785",11.4,59.3,27.5,419616.482705
"7","2025-10-26 12:30:05.152865",26.0,81.1,76.5,354316.516844
"333","2025-10-26 12:31:44.204558",75.9,34.0,50.6,183984.721471
"29","2025-10-26 12:32:30.932822",1.8,71.0,78.2,367098.397078
"24","2025-10-26 12:34:10.518880",78.0,43.7,16.5,420653.692248
"29","2025-10-26 12:35:33.407421",99.3,87.7,24.8,229415.757049
"1","2025-10-26 12:37:24.417244",46.6,56.7,46.1,171630.569420
"7","2025-10-26 12:37:59.431645",15.6,37.3,55.1,438234.331281
"24","2025-10-26 12:39:00.672610",39.7,48.1,33.0,301235.137838
"29","2025-10-26 12:40:40.404222",72.0,36.5,28.7,477169.579177
"24","2025-10-26 12:42:09.117180",72.7,45.4,30.3,174624.965839
"4","2025-10-26 12:42:25.790937",72.5,37.1,64.2,467027.324505
"24","2025-10-26 12:42:38.291771",87.9,86.6,63.1,478952.923163
"1","2025-10-26 12:43:08.513512",84.1,87.6,44.6,71457.260100
"4","2025-10-26 12:44:31.954625",43.1,64.4,22.7,213829.471954
"1","2025-10-26 12:45:40.840748",28.3,85.2,85.4,272825.968037
"29","2025-10-26 12:46:08.776615",68.7,69.5,88.9,451515.111952
"4","2025-10-26 12:47:44.208754",90.3,55.0,22.9,10151.789182
"29","2025-10-26 12:48:10.518629",49.2,28.5,41.9,139783.535804
"29","2025-10-26 12:48:43.149187",59.7,77.7,29.2,190471.216653
"24","2025-10-26 12:50:04.223508",7.1,77.9,59.3,277353.486820
"1","2025-10-26 12:50:49.070732",72.3,64.9,79.8,24255.772879
"4","2025-10-26 12:52:43.712613",44.6,21.5,44.1,455799.043063
"333","2025-10-26 12:54:07.724945",68.6,83.1,30.3,281489.106263
"4","2025-10-26 12:54:36.657512",83.4,69.3,71.0,432240.548231
"7","2025-10-26 12:55:13.292151",40.8,32.7,85.1,12133.295415
"4","2025-10-26 12:57:00.672610",68.6,34.0,21.6,260580.999667
"24","2025-10-26 12:58:19.463321",25.5,33.5,60.8,402509.308708
"7","2025-10-26 12:59:22.094595",29.2,28.6,12.5,148496.353347
"1","2025-10-26 13:00:40.485141",13.9,72.6,35.3,139987.971936
"24","2025-10-26 13:01:04.298759",43.3,37.1,64.7,222002.502845
"29","2025-10-26 13:01:24.037190",84.1,28.3,82.4,142718.064562
"333","2025-10-26 13:02:08.571409",6.3,23.1,20.0,341183.003186
"333","2025-10-26 13:03:03.498114",1.6,47.9,76.5,456976.012550
"29","2025-10-26 13:03:54.341334",93.6,58.3,77.8,252277.940825
"1","2025-10-26 13:05:27.420842",29.4,30.4,26.7,117765.340669
"7","2025-10-26 13:07:19.168759",30.2,46.1,19.3,478988.636067
"1","2025-10-26 13:09:09.117180",28.9,81.3,31.7,314649.035345
"333","2025-10-26 13:09:47.369785",39.8,81.4,14.6,359392.213340
"24","2025-10-26 13:11:13.670984",65.9,45.7,85.5,134265.176465
